  STN,YYYYMMDD,   FG,   SP,   DR,   NG 
  260,20190716,   13,   13,    0,    7
  260,20190717,   13,   70,    0,    5
  260,20190718,   31,   22,    8,    8
  260,20190719,   21,   37,    0,    8
  260,20190720,   35,   29,   31,    6
  260,20190721,   25,   50,    0,    7
  260,20190722,   30,   74,    0,    6
  260,20190723,   20,   93,    0,    1
  260,20190724,   25,   83,    0,    3
  260,20190725,   20,   81,    0,    3
  260,20190726,   41,   70,    0,    5
  260,20190727,   24,   53,    5,    7
  260,20190728,   27,   15,    0,    8
  260,20190729,   21,   72,    0,    2
  260,20190730,   29,   81,    0,    3
  260,20190731,   42,   38,    4,    5
  260,20190801,   32,   35,    9,    6
  260,20190802,   35,   25,   20,    6
  260,20190803,   20,   12,    0,    7
  260,20190804,   14,   53,    0,    6
  260,20190805,   29,   41,    0,    7
  260,20190806,   34,   43,    0,    7
  260,20190807,   41,   66,    9,    4
  260,20190808,   33,   59,    2,    5
  260,20190809,   36,   11,   33,    8
  260,20190810,   73,   63,    1,    3
  260,20190811,   45,   42,    0,    5
  260,20190812,   30,   46,   47,    5
  260,20190813,   27,   53,   47,    6
  260,20190814,   36,   41,   50,    7
  260,20190815,   40,   25,   24,    7
  260,20190816,   31,   35,   17,    8
  260,20190817,   35,    5,   43,    8
  260,20190818,   33,   21,    4,    6
  260,20190819,   44,   55,    1,    3
  260,20190820,   30,   63,    0,    2
  260,20190821,   18,   91,    0,    3
  260,20190822,   20,   88,    0,    5
  260,20190823,   13,   85,    0,    6
  260,20190824,   14,   92,    0,    2
  260,20190825,   14,   87,    0,    3
  260,20190826,   22,   81,    0,    1
  260,20190827,   13,   76,    0,    2
  260,20190828,   24,   29,    0,    7
  260,20190829,   29,   42,    0,    6
  260,20190830,   22,   80,    0,    8
  260,20190831,   21,   73,    0,    5
  260,20190901,   27,   44,    0,    6
  260,20190902,   28,   65,    0,    4
  260,20190903,   32,   10,    0,    7
  260,20190904,   37,   19,   23,    6
  260,20190905,   33,   59,    8,    4
  260,20190906,   43,   22,   24,    8
  260,20190907,   18,   39,   25,    7
  260,20190908,   23,   77,    0,    3
  260,20190909,   15,   69,    0,    4
  260,20190910,   12,   32,    0,    5
  260,20190911,   36,    2,   63,    8
  260,20190912,   30,   43,    0,    6
  260,20190913,   24,   61,   13,    5
  260,20190914,   14,   90,    0,    4
  260,20190915,   23,   62,    0,    7
  260,20190916,   15,    6,   55,    8
  260,20190917,   27,   39,    0,    7
  260,20190918,   19,   41,    0,    6
  260,20190919,   14,   49,    0,    7
  260,20190920,   18,   82,    0,    4
  260,20190921,   39,   92,    0,    0
  260,20190922,   33,   70,   27,    6
  260,20190923,   28,   34,   14,    7
  260,20190924,   36,    0,   53,    8
  260,20190925,   37,    2,    8,    8
  260,20190926,   41,    0,   73,    8
  260,20190927,   50,   53,   12,    7
  260,20190928,   58,   28,   20,    8
  260,20190929,   53,    1,  121,    8
  260,20190930,   36,   43,   59,    7
  260,20191001,   45,   12,   74,    8
  260,20191002,   27,   63,    7,    5
  260,20191003,   21,   38,    9,    7
